6396,-0.051147
8þESP-ROM:esp32s3-20210327
Build:Mar 27 2021
rst:0x1 (POWERON),boot:0x8 (SPI_FAST_FLASH_BOOT)
SPIWP:0xee
mode:DIO, clock div:1
load:0x3fce2820,len:0x158c
load:0x403c8700,len:0xd24
load:0x403cb700,len:0x2f34
entry 0x403c8924
I (24) boot: ESP-IDF -128-NOTFOUND 2nd stage bootloader
I (25) boot: compile time Apr 20 2026 11:22:55
I (25) boot: Multicore bootloader
I (26) boot: chip revision: v0.2
I (28) boot: efuse block revision: v1.3
I (32) boot.esp32s3: Boot SPI Speed : 80MHz
I (36) boot.esp32s3: SPI Mode       : DIO
I (39) boot.esp32s3: SPI Flash Size : 8MB
I (43) boot: Enabling RNG early entropy source...
I (48) boot: Partition Table:
I (50) boot: ## Label            Usage          Type ST Offset   Length
I (57) boot:  0 nvs              WiFi data        01 02 00009000 00006000
I (63) boot:  1 phy_init         RF data          01 01 0000f000 00001000
I (70) boot:  2 factory          factory app      00 00 00010000 00100000
I (76) boot: End of partition table
I (80) esp_image: segment 0: paddr=00010020 vaddr=3c020020 size=0e8a4h ( 59556) map
I (97) esp_image: segment 1: paddr=0001e8cc vaddr=3fc94e00 size=0174ch (  5964) load
I (99) esp_image: segment 2: paddr=00020020 vaddr=42000020 size=1c920h (117024) map
I (122) esp_image: segment 3: paddr=0003c948 vaddr=3fc9654c size=01634h (  5684) load
I (124) esp_image: segment 4: paddr=0003df84 vaddr=40374000 size=10d20h ( 68896) load
I (141) esp_image: segment 5: paddr=0004ecac vaddr=50000000 size=00020h (    32) load
I (148) boot: Loaded app from partition at offset 0x10000
I (148) boot: Disabling RNG early entropy source...
I (159) cpu_start: Multicore app
I (167) cpu_start: GPIO 44 and 43 are used as console UART I/O pins
I (168) cpu_start: Pro cpu start user code
I (168) cpu_start: cpu freq: 160000000 Hz
I (170) app_init: Application information:
I (174) app_init: Project name:     ESP32_IMU_setup_NEW
I (178) app_init: App version:      1f31e4c-dirty
I (183) app_init: Compile time:     May  4 2026 14:46:09
I (188) app_init: ELF file SHA256:  f766d0f00...
I (192) app_init: ESP-IDF:          -128-NOTFOUND
I (197) efuse_init: Min chip rev:     v0.0
I (201) efuse_init: Max chip rev:     v0.99 
I (205) efuse_init: Chip rev:         v0.2
I (208) heap_init: Initializing. RAM available for dynamic allocation:
I (215) heap_init: At 3FC9E2D0 len 0004B440 (301 KiB): RAM
I (220) heap_init: At 3FCE9710 len 00005724 (21 KiB): RAM
I (225) heap_init: At 3FCF0000 len 00008000 (32 KiB): DRAM
I (230) heap_init: At 600FE000 len 00001FE8 (7 KiB): RTCRAM
I (236) spi_flash: detected chip: gd
I (239) spi_flash: flash io: dio
I (242) sleep_gpio: Configure to isolate all GPIO pins in sleep state
I (248) sleep_gpio: Enable automatic switching of GPIO sleep configuration
I (255) coexist: coex firmware version: 7260f71
I (259) coexist: coexist rom version e7ae62f
I (263) main_task: Started on CPU0
I (286) main_task: Calling app_main()
I (286) MAIN: Starter IMU drift-test
I (3560) main_task: Returned from app_main()
t_us,ax_raw,ay_raw,az_raw,ax_corr,ay_corr,az_corr,acc_mag,acc_dynamic,gx_raw,gy_raw,gz_raw,gx_corr,gy_corr,gz_corr
302496204,12901,-407,-10109,0.089903,-0.005340,9.749701,9.750117,-0.059883,-1,-5,-5,-0.079346,0.116211,-0.053345
302506113,12879,-433,-10094,0.076730,-0.020907,9.758683,9.759007,-0.050993,1,-10,-4,0.042725,-0.188965,0.007690
302515907,12866,-397,-10116,0.068947,0.000648,9.745510,9.745754,-0.064246,0,-6,-2,-0.018311,0.055176,0.129761
302525547,12898,-372,-10104,0.088107,0.015617,9.752695,9.753105,-0.056895,1,-7,-4,0.042725,-0.005859,0.007690
302535176,12877,-385,-10103,0.075533,0.007833,9.753294,9.753590,-0.056411,0,-9,-3,-0.018311,-0.127930,0.068726
302544902,12903,-413,-10086,0.091101,-0.008932,9.763474,9.763903,-0.046098,3,-6,-3,0.164795,0.055176,0.068726
302554532,12868,-375,-10088,0.070144,0.013820,9.762276,9.762537,-0.047463,1,-7,-4,0.042725,-0.005859,0.007690
302564172,12851,-382,-10126,0.059965,0.009629,9.739523,9.739712,-0.070289,1,-7,-3,0.042725,-0.005859,0.068726
302573809,12872,-411,-10116,0.072539,-0.007735,9.745510,9.745784,-0.064217,5,-8,-4,0.286865,-0.066895,0.007690
302583527,12913,-397,-10141,0.097088,0.000648,9.730541,9.731026,-0.078975,4,-8,-2,0.225830,-0.066895,0.129761
302593156,12867,-419,-10091,0.069545,-0.012525,9.760479,9.760735,-0.049266,1,-6,-4,0.042725,0.055176,0.007690
302602796,12875,-420,-10098,0.074336,-0.013124,9.756289,9.756580,-0.053420,3,-8,-1,0.164795,-0.066895,0.190796
302612512,12879,-399,-10110,0.076730,-0.000550,9.749104,9.749406,-0.060595,3,-8,-3,0.164795,-0.066895,0.068726
302622239,12913,-414,-10064,0.097088,-0.009531,9.776646,9.777132,-0.032868,2,-6,-3,0.103760,0.055176,0.068726
302631867,12913,-403,-10099,0.097088,-0.002945,9.755690,9.756173,-0.053827,3,-10,-3,0.164795,-0.188965,0.068726
302641681,12882,-419,-10122,0.078526,-0.012525,9.741918,9.742242,-0.067759,3,-10,-4,0.164795,-0.188965,0.007690
302651484,12888,-390,-10084,0.082119,0.004839,9.764670,9.765017,-0.044984,0,-7,-2,-0.018311,-0.005859,0.129761
302661210,12882,-418,-10113,0.078526,-0.011926,9.747307,9.747630,-0.062370,3,-7,-3,0.164795,-0.005859,0.068726
302670926,12855,-413,-10098,0.062360,-0.008932,9.756289,9.756492,-0.053509,-1,-5,-3,-0.079346,0.116211,0.068726
302680740,12880,-405,-10079,0.077329,-0.004142,9.767664,9.767971,-0.042029,2,-8,-4,0.103760,-0.066895,0.007690
302690456,12866,-386,-10118,0.068947,0.007234,9.744312,9.744559,-0.065441,3,-10,-3,0.164795,-0.188965,0.068726
302700182,12890,-418,-10142,0.083317,-0.011926,9.729942,9.730307,-0.079694,-1,-7,-3,-0.079346,-0.005859,0.068726
302710080,12871,-379,-10128,0.071940,0.011425,9.738325,9.738597,-0.071404,-1,-7,-4,-0.079346,-0.005859,0.007690
302719885,12889,-385,-10089,0.082718,0.007833,9.761677,9.762031,-0.047970,1,-6,-2,0.042725,0.055176,0.129761
302729427,12856,-374,-10094,0.062959,0.014419,9.758683,9.758897,-0.051104,1,-7,-5,0.042725,-0.005859,-0.053345
302739154,12940,-392,-10087,0.113255,0.003642,9.762875,9.763533,-0.046468,2,-10,-3,0.103760,-0.188965,0.068726
302748870,12897,-411,-10109,0.087508,-0.007735,9.749701,9.750097,-0.059903,1,-6,-3,0.042725,0.055176,0.068726
302758510,12879,-389,-10095,0.076730,0.005438,9.758084,9.758388,-0.051613,2,-8,-3,0.103760,-0.066895,0.068726
302768139,12886,-381,-10097,0.080922,0.010228,9.756886,9.757227,-0.052773,1,-6,-6,0.042725,0.055176,-0.114380
302777779,12898,-383,-10117,0.088107,0.009030,9.744911,9.745314,-0.064687,2,-8,-6,0.103760,-0.066895,-0.114380
302787494,12862,-430,-10137,0.066552,-0.019111,9.732937,9.733183,-0.076818,2,-8,-4,0.103760,-0.066895,0.007690
302797221,12888,-384,-10111,0.082119,0.008432,9.748505,9.748854,-0.061147,0,-7,-3,-0.018311,-0.005859,0.068726
302806937,12877,-379,-10100,0.075533,0.011425,9.755091,9.755390,-0.054610,1,-7,-5,0.042725,-0.005859,-0.053345
302816664,12887,-415,-10085,0.081521,-0.010130,9.764072,9.764419,-0.045582,1,-8,0,0.042725,-0.066895,0.251831
302826292,12900,-396,-10130,0.089304,0.001247,9.737127,9.737537,-0.072463,1,-8,-3,0.042725,-0.066895,0.068726
302835932,12912,-396,-10099,0.096489,0.001247,9.755690,9.756166,-0.053834,1,-7,-6,0.042725,-0.005859,-0.114380
302845648,12868,-379,-10121,0.070144,0.011425,9.742517,9.742776,-0.067225,0,-9,-7,-0.018311,-0.127930,-0.175415
302855462,12877,-398,-10118,0.075533,0.000049,9.744312,9.744605,-0.065395,5,-7,-3,0.286865,-0.005859,0.068726
302865099,12880,-356,-10060,0.077329,0.025197,9.779041,9.779380,-0.030621,0,-9,-4,-0.018311,-0.127930,0.007690
302874824,12884,-407,-10085,0.079724,-0.005340,9.764072,9.764400,-0.045601,0,-9,-5,-0.018311,-0.127930,-0.053345
302884707,12895,-442,-10127,0.086310,-0.026296,9.738924,9.739342,-0.070659,1,-11,1,0.042725,-0.250000,0.312866
302894434,12895,-380,-10138,0.086310,0.010827,9.732338,9.732727,-0.077273,0,-7,-4,-0.018311,-0.005859,0.007690
302904149,12883,-399,-10096,0.079125,-0.000550,9.757485,9.757806,-0.052195,2,-9,-2,0.103760,-0.127930,0.129761
302913876,12861,-386,-10087,0.065953,0.007234,9.762875,9.763100,-0.046901,2,-6,-2,0.103760,0.055176,0.129761
302923418,12894,-385,-10092,0.085712,0.007833,9.759880,9.760260,-0.049741,1,-7,-4,0.042725,-0.005859,0.007690
302933058,12884,-390,-10076,0.079724,0.004839,9.769461,9.769787,-0.040214,0,-7,-3,-0.018311,-0.005859,0.068726
302942774,12883,-390,-10122,0.079125,0.004839,9.741918,9.742240,-0.067760,0,-7,-2,-0.018311,-0.005859,0.129761
302952501,12890,-406,-10108,0.083317,-0.004741,9.750300,9.750658,-0.059342,0,-5,-3,-0.018311,0.116211,0.068726
302962216,12877,-397,-10095,0.075533,0.000648,9.758084,9.758377,-0.051623,1,-8,-5,0.042725,-0.066895,-0.053345
302971943,12857,-400,-10120,0.063558,-0.001148,9.743115,9.743323,-0.066677,2,-8,-2,0.103760,-0.066895,0.129761
302981659,12848,-397,-10115,0.058169,0.000648,9.746109,9.746283,-0.063718,-1,-5,-6,-0.079346,0.116211,-0.114380
302991473,12874,-384,-10102,0.073737,0.008432,9.753893,9.754175,-0.055825,2,-6,-3,0.103760,0.055176,0.068726
303001014,12890,-380,-10120,0.083317,0.010827,9.743115,9.743478,-0.066523,1,-5,-3,0.042725,0.116211,0.068726
303010568,12879,-387,-10123,0.076730,0.006635,9.741320,9.741624,-0.068377,0,-7,-3,-0.018311,-0.005859,0.068726
303020283,12892,-400,-10101,0.084514,-0.001148,9.754492,9.754858,-0.055142,0,-7,-3,-0.018311,-0.005859,0.068726
303030106,12884,-433,-10109,0.079724,-0.020907,9.749701,9.750050,-0.059951,1,-8,-6,0.042725,-0.066895,-0.114380
303039900,12918,-417,-10132,0.100082,-0.011327,9.735930,9.736452,-0.073548,2,-9,-3,0.103760,-0.127930,0.068726
303049627,12853,-402,-10116,0.061163,-0.002346,9.745510,9.745703,-0.064298,-1,-9,-3,-0.079346,-0.127930,0.068726
303059516,12910,-432,-10078,0.095292,-0.020309,9.768263,9.768748,-0.041252,3,-8,-2,0.164795,-0.066895,0.129761
303069242,12882,-379,-10101,0.078526,0.011425,9.754492,9.754814,-0.055186,-2,-7,-3,-0.140381,-0.005859,0.068726
303079045,12882,-403,-10090,0.078526,-0.002945,9.761078,9.761394,-0.048607,1,-7,-5,0.042725,-0.005859,-0.053345
303088859,12887,-381,-10125,0.081521,0.010228,9.740122,9.740468,-0.069532,1,-7,-4,0.042725,-0.005859,0.007690
303098488,12923,-415,-10076,0.103076,-0.010130,9.769461,9.770010,-0.039990,1,-8,-5,0.042725,-0.066895,-0.053345
303108301,12890,-412,-10120,0.083317,-0.008334,9.743115,9.743475,-0.066525,0,-7,-4,-0.018311,-0.005859,0.007690
303118108,12888,-411,-10077,0.082119,-0.007735,9.768862,9.769210,-0.040791,-1,-5,-3,-0.079346,0.116211,0.068726
303127917,12871,-400,-10109,0.071940,-0.001148,9.749701,9.749968,-0.060033,4,-10,-3,0.225830,-0.188965,0.068726
303137720,12896,-414,-10100,0.086909,-0.009531,9.755091,9.755483,-0.054518,3,-6,-3,0.164795,0.055176,0.068726
303147360,12883,-376,-10139,0.079125,0.013222,9.731739,9.732070,-0.077930,0,-6,-4,-0.018311,0.055176,0.007690
303156989,12869,-405,-10100,0.070743,-0.004142,9.755091,9.755348,-0.054652,3,-7,-2,0.164795,-0.005859,0.129761
303166716,12841,-402,-10110,0.053978,-0.002346,9.749104,9.749253,-0.060747,3,-8,1,0.164795,-0.066895,0.312866
303176353,12906,-371,-10081,0.092897,0.016215,9.766466,9.766921,-0.043079,0,-8,-5,-0.018311,-0.066895,-0.053345
303186158,12883,-399,-10085,0.079125,-0.000550,9.764072,9.764393,-0.045608,0,-6,-4,-0.018311,0.055176,0.007690
303195874,12914,-378,-10061,0.097687,0.012024,9.778442,9.778937,-0.031063,1,-8,-4,0.042725,-0.066895,0.007690
303205514,12845,-433,-10120,0.056373,-0.020907,9.743115,9.743301,-0.066699,2,-8,-5,0.103760,-0.066895,-0.053345
303215318,12889,-409,-10084,0.082718,-0.006537,9.764670,9.765022,-0.044978,2,-4,-2,0.103760,0.177246,0.129761
303224956,12861,-404,-10113,0.065953,-0.003543,9.747307,9.747531,-0.062469,0,-7,-5,-0.018311,-0.005859,-0.053345
303234845,12900,-400,-10108,0.089304,-0.001148,9.750300,9.750710,-0.059291,-1,-7,-3,-0.079346,-0.005859,0.068726
303244746,12857,-390,-10127,0.063558,0.004839,9.738924,9.739133,-0.070868,2,-7,-4,0.103760,-0.005859,0.007690
303254375,12881,-385,-10081,0.077928,0.007833,9.766466,9.766780,-0.043221,1,-6,-7,0.042725,0.055176,-0.175415
303264015,12843,-406,-10107,0.055175,-0.004741,9.750899,9.751057,-0.058944,1,-10,-3,0.042725,-0.188965,0.068726
303273824,12917,-415,-10123,0.099483,-0.010130,9.741320,9.741833,-0.068168,2,-10,-4,0.103760,-0.188965,0.007690
303283631,12900,-397,-10111,0.089304,0.000648,9.748505,9.748914,-0.061087,4,-7,-4,0.225830,-0.005859,0.007690
303293260,12887,-380,-10113,0.081521,0.010827,9.747307,9.747653,-0.062347,1,-7,-2,0.042725,-0.005859,0.129761
303302900,12904,-407,-10094,0.091699,-0.005340,9.758683,9.759115,-0.050885,3,-5,-4,0.164795,0.116211,0.007690
303312529,12889,-390,-10137,0.082718,0.004839,9.732937,9.733290,-0.076711,-1,-9,-4,-0.079346,-0.127930,0.007690
303322349,12891,-402,-10073,0.083916,-0.002346,9.771257,9.771618,-0.038383,3,-9,-2,0.164795,-0.127930,0.129761
303332067,12885,-415,-10122,0.080323,-0.010130,9.741918,9.742254,-0.067746,2,-7,-5,0.103760,-0.005859,-0.053345
303341871,12897,-409,-10111,0.087508,-0.006537,9.748505,9.748899,-0.061101,1,-9,-1,0.042725,-0.127930,0.190796
303351589,12869,-420,-10086,0.070743,-0.013124,9.763474,9.763739,-0.046262,-2,-6,-4,-0.140381,0.055176,0.007690
303361401,12900,-376,-10076,0.089304,0.013222,9.769461,9.769877,-0.040123,1,-7,-6,0.042725,-0.005859,-0.114380
303371117,12887,-384,-10140,0.081521,0.008432,9.731140,9.731485,-0.078515,2,-9,-2,0.103760,-0.127930,0.129761
303380757,12877,-419,-10088,0.075533,-0.012525,9.762276,9.762576,-0.047424,1,-7,-4,0.042725,-0.005859,0.007690
303390472,12914,-426,-10095,0.097687,-0.016716,9.758084,9.758587,-0.051414,-1,-7,-3,-0.079346,-0.005859,0.068726
303400373,12911,-386,-10089,0.095891,0.007234,9.761677,9.762151,-0.047850,2,-7,-6,0.103760,-0.005859,-0.114380
303410095,12880,-389,-10114,0.077329,0.005438,9.746708,9.747016,-0.062984,2,-7,-2,0.103760,-0.005859,0.129761
303419728,12900,-367,-10155,0.089304,0.018610,9.722158,9.722587,-0.087414,-2,-8,-4,-0.140381,-0.066895,0.007690
303429531,12853,-399,-10108,0.061163,-0.000550,9.750300,9.750492,-0.059508,3,-4,-3,0.164795,0.177246,0.068726
303439171,12913,-410,-10131,0.097088,-0.007136,9.736528,9.737015,-0.072986,3,-7,-2,0.164795,-0.005859,0.129761
303448886,12868,-372,-10110,0.070144,0.015617,9.749104,9.749369,-0.060632,-3,-10,-3,-0.201416,-0.188965,0.068726
303458787,12866,-445,-10110,0.068947,-0.028092,9.749104,9.749388,-0.060613,1,-9,-1,0.042725,-0.127930,0.190796
303468503,12879,-395,-10074,0.076730,0.001845,9.770658,9.770960,-0.039041,2,-8,-4,0.103760,-0.066895,0.007690
303478143,12892,-401,-10108,0.084514,-0.001747,9.750300,9.750667,-0.059334,1,-7,-3,0.042725,-0.005859,0.068726
303487858,12856,-419,-10111,0.062959,-0.012525,9.748505,9.748715,-0.061285,1,-6,-7,0.042725,0.055176,-0.175415
303497585,12882,-413,-10126,0.078526,-0.008932,9.739523,9.739843,-0.070157,6,-7,-2,0.347900,-0.005859,0.129761
303507301,12889,-387,-10078,0.082718,0.006635,9.768263,9.768616,-0.041385,3,-6,-2,0.164795,0.055176,0.129761
303516854,12857,-400,-10110,0.063558,-0.001148,9.749104,9.749311,-0.060689,0,-7,-5,-0.018311,-0.005859,-0.053345
303526743,12849,-395,-10150,0.058768,0.001845,9.725153,9.725330,-0.084670,0,-7,-2,-0.018311,-0.005859,0.129761
303536470,12909,-388,-10083,0.094693,0.006037,9.765269,9.765730,-0.044271,1,-6,-5,0.042725,0.055176,-0.053345
303546108,12866,-395,-10106,0.068947,0.001845,9.751497,9.751741,-0.058259,0,-9,-2,-0.018311,-0.127930,0.129761
303555828,12891,-375,-10108,0.083916,0.013820,9.750300,9.750671,-0.059329,2,-6,-4,0.103760,0.055176,0.007690
303565368,12864,-378,-10133,0.067749,0.012024,9.735332,9.735575,-0.074426,2,-8,-3,0.103760,-0.066895,0.068726
303575008,12911,-407,-10110,0.095891,-0.005340,9.749104,9.749577,-0.060424,2,-8,-4,0.103760,-0.066895,0.007690
303584724,12891,-416,-10126,0.083916,-0.010729,9.739523,9.739890,-0.070110,3,-8,-3,0.164795,-0.066895,0.068726
303594451,12860,-389,-10121,0.065354,0.005438,9.742517,9.742737,-0.067264,2,-5,-4,0.103760,0.116211,0.007690
303603992,12887,-424,-10103,0.081521,-0.015519,9.753294,9.753648,-0.056353,2,-9,-2,0.103760,-0.127930,0.129761
303613719,12850,-421,-10130,0.059367,-0.013722,9.737127,9.737318,-0.072682,1,-6,-5,0.042725,0.055176,-0.053345
303623435,12872,-390,-10107,0.072539,0.004839,9.750899,9.751170,-0.058830,1,-8,-1,0.042725,-0.066895,0.190796
303633082,12889,-433,-10090,0.082718,-0.020907,9.761078,9.761451,-0.048550,2,-8,-5,0.103760,-0.066895,-0.053345
303642877,12893,-406,-10121,0.085113,-0.004741,9.742517,9.742889,-0.067111,2,-6,-2,0.103760,0.055176,0.129761
303652518,12881,-422,-10124,0.077928,-0.014321,9.740721,9.741043,-0.068957,3,-9,-2,0.164795,-0.127930,0.129761
303662233,12888,-388,-10113,0.082119,0.006037,9.747307,9.747655,-0.062346,2,-9,-6,0.103760,-0.127930,-0.114380
303671960,12869,-398,-10099,0.070743,0.000049,9.755690,9.755946,-0.054054,-1,-7,-4,-0.079346,-0.005859,0.007690
303681763,12870,-419,-10119,0.071342,-0.012525,9.743714,9.743984,-0.066016,1,-8,-2,0.042725,-0.066895,0.129761
303691489,12906,-382,-10088,0.092897,0.009629,9.762276,9.762722,-0.047278,2,-7,-4,0.103760,-0.005859,0.007690
303701118,12897,-442,-10117,0.087508,-0.026296,9.744911,9.745339,-0.064661,1,-8,-3,0.042725,-0.066895,0.068726
303710845,12881,-377,-10128,0.077928,0.012623,9.738325,9.738646,-0.071355,3,-7,-3,0.164795,-0.005859,0.068726
303720474,12898,-392,-10101,0.088107,0.003642,9.754492,9.754890,-0.055110,2,-7,-3,0.103760,-0.005859,0.068726
303730114,12903,-410,-10100,0.091101,-0.007136,9.755091,9.755519,-0.054482,2,-6,-6,0.103760,0.055176,-0.114380
303739830,12888,-398,-10099,0.082119,0.000049,9.755690,9.756035,-0.053966,1,-9,-1,0.042725,-0.127930,0.190796
303749470,12883,-382,-10100,0.079125,0.009629,9.755091,9.755417,-0.054584,3,-8,-2,0.164795,-0.066895,0.129761
303759108,12885,-416,-10093,0.080323,-0.010729,9.759281,9.759618,-0.050383,1,-5,-3,0.042725,0.116211,0.068726
303768739,12893,-409,-10089,0.085113,-0.006537,9.761677,9.762050,-0.047951,1,-8,-2,0.042725,-0.066895,0.129761
303778454,12871,-393,-10103,0.071940,0.003043,9.753294,9.753560,-0.056440,2,-8,-2,0.103760,-0.066895,0.129761
303788103,12858,-396,-10103,0.064157,0.001247,9.753294,9.753506,-0.056495,1,-7,-5,0.042725,-0.005859,-0.053345
303797817,12894,-412,-10109,0.085712,-0.008334,9.749701,9.750082,-0.059918,0,-7,-2,-0.018311,-0.005859,0.129761
303807624,12851,-381,-10072,0.059965,0.010228,9.771855,9.772045,-0.037955,1,-9,-6,0.042725,-0.127930,-0.114380
303817339,12903,-397,-10113,0.091101,0.000648,9.747307,9.747732,-0.062268,2,-7,-5,0.103760,-0.005859,-0.053345
303827075,12907,-406,-10148,0.093495,-0.004741,9.726351,9.726801,-0.083200,2,-6,-3,0.103760,0.055176,0.068726
303836695,12892,-420,-10100,0.084514,-0.013124,9.755091,9.755466,-0.054535,2,-8,-1,0.103760,-0.066895,0.190796
303846422,12873,-387,-10107,0.073138,0.006635,9.750899,9.751176,-0.058825,0,-8,-6,-0.018311,-0.066895,-0.114380
303856224,12890,-375,-10107,0.083317,0.013820,9.750899,9.751266,-0.058735,2,-6,-5,0.103760,0.055176,-0.053345
303865864,12903,-438,-10097,0.091101,-0.023901,9.756886,9.757341,-0.052659,0,-6,-4,-0.018311,0.055176,0.007690
303875580,12893,-392,-10114,0.085113,0.003642,9.746708,9.747080,-0.062921,2,-9,-4,0.103760,-0.127930,0.007690
303885220,12909,-382,-10133,0.094693,0.009629,9.735332,9.735797,-0.074203,0,-9,-2,-0.018311,-0.127930,0.129761
303894936,12920,-408,-10159,0.101279,-0.005939,9.719764,9.720293,-0.089707,1,-7,-5,0.042725,-0.005859,-0.053345
303904749,12880,-397,-10081,0.077329,0.000648,9.766466,9.766772,-0.043228,-1,-8,-4,-0.079346,-0.066895,0.007690
303914552,12880,-388,-10079,0.077329,0.006037,9.767664,9.767972,-0.042028,1,-6,-4,0.042725,0.055176,0.007690
303924113,12883,-398,-10068,0.079125,0.000049,9.774250,9.774570,-0.035430,1,-7,-5,0.042725,-0.005859,-0.053345
303933824,12898,-419,-10117,0.088107,-0.012525,9.744911,9.745317,-0.064683,2,-5,-6,0.103760,0.116211,-0.114380
303943548,12878,-369,-10066,0.076132,0.017413,9.775448,9.775760,-0.034241,3,-9,-2,0.164795,-0.127930,0.129761
303953176,12869,-417,-10084,0.070743,-0.011327,9.764670,9.764934,-0.045067,1,-9,-4,0.042725,-0.127930,0.007690
303962903,12898,-407,-10139,0.088107,-0.005340,9.731739,9.732139,-0.077862,1,-7,-2,0.042725,-0.005859,0.129761
303972619,12914,-406,-10104,0.097687,-0.004741,9.752695,9.753185,-0.056815,-1,-6,-3,-0.079346,0.055176,0.068726
303982433,12860,-421,-10120,0.065354,-0.013722,9.743115,9.743344,-0.066656,1,-6,-4,0.042725,0.055176,0.007690
303992070,12908,-410,-10097,0.094094,-0.007136,9.756886,9.757342,-0.052658,1,-11,-4,0.042725,-0.250000,0.007690
304001875,12892,-409,-10104,0.084514,-0.006537,9.752695,9.753063,-0.056937,1,-6,-4,0.042725,0.055176,0.007690
304011504,12884,-386,-10120,0.079724,0.007234,9.743115,9.743444,-0.066556,2,-6,-2,0.103760,0.055176,0.129761
304021057,12874,-401,-10127,0.073737,-0.001747,9.738924,9.739203,-0.070797,2,-6,-1,0.103760,0.055176,0.190796
304030686,12873,-394,-10061,0.073138,0.002444,9.778442,9.778716,-0.031284,1,-7,-3,0.042725,-0.005859,0.068726
304040327,12859,-421,-10103,0.064755,-0.013722,9.753294,9.753519,-0.056481,1,-7,-5,0.042725,-0.005859,-0.053345
304050128,12893,-410,-10129,0.085113,-0.007136,9.737726,9.738101,-0.071899,-1,-8,-7,-0.079346,-0.066895,-0.175415
304060116,12852,-409,-10126,0.060564,-0.006537,9.739523,9.739714,-0.070287,3,-9,-2,0.164795,-0.127930,0.129761
304069831,12903,-401,-10111,0.091101,-0.001747,9.748505,9.748930,-0.061070,0,-6,-1,-0.018311,0.055176,0.190796
304079558,12880,-424,-10114,0.077329,-0.015519,9.746708,9.747026,-0.062974,3,-8,-4,0.164795,-0.066895,0.007690
304089274,12917,-409,-10084,0.099483,-0.006537,9.764670,9.765180,-0.044821,-2,-7,-7,-0.140381,-0.005859,-0.175415
304099261,12878,-385,-10143,0.076132,0.007833,9.729343,9.729645,-0.080356,2,-8,-2,0.103760,-0.066895,0.129761
304108890,12865,-397,-10098,0.068348,0.000648,9.756289,9.756528,-0.053473,0,-6,-6,-0.018311,0.055176,-0.114380
304118617,12891,-394,-10142,0.083916,0.002444,9.729942,9.730305,-0.079696,1,-4,-2,0.042725,0.177246,0.129761
304128159,12899,-371,-10131,0.088706,0.016215,9.736528,9.736946,-0.073054,1,-9,-5,0.042725,-0.127930,-0.053345
304137886,12915,-423,-10092,0.098286,-0.014920,9.759880,9.760386,-0.049614,0,-6,-3,-0.018311,0.055176,0.068726
304147602,12889,-404,-10115,0.082718,-0.003543,9.746109,9.746461,-0.063540,0,-6,-4,-0.018311,0.055176,0.007690
304157328,12846,-374,-10110,0.056972,0.014419,9.749104,9.749281,-0.060719,0,-4,-3,-0.018311,0.177246,0.068726
304166957,12890,-413,-10111,0.083317,-0.008932,9.748505,9.748864,-0.061136,0,-8,-4,-0.018311,-0.066895,0.007690
304176771,12864,-390,-10111,0.067749,0.004839,9.748505,9.748741,-0.061259,1,-9,-4,0.042725,-0.127930,0.007690
304186400,12874,-396,-10109,0.073737,0.001247,9.749701,9.749980,-0.060020,1,-7,-5,0.042725,-0.005859,-0.053345
304196126,12889,-424,-10117,0.082718,-0.015519,9.744911,9.745275,-0.064726,1,-8,-4,0.042725,-0.066895,0.007690
304205842,12857,-412,-10122,0.063558,-0.008334,9.741918,9.742128,-0.067872,4,-6,-2,0.225830,0.055176,0.129761
304215482,12904,-398,-10062,0.091699,0.000049,9.777843,9.778274,-0.031727,1,-6,-4,0.042725,0.055176,0.007690
304225024,12844,-421,-10097,0.055774,-0.013722,9.756886,9.757055,-0.052945,1,-8,-4,0.042725,-0.066895,0.007690
304234751,12852,-384,-10145,0.060564,0.008432,9.728147,9.728338,-0.081662,2,-5,-5,0.103760,0.116211,-0.053345
304244380,12905,-431,-10094,0.092298,-0.019710,9.758683,9.759140,-0.050860,-1,-6,-4,-0.079346,0.055176,0.007690
304254193,12882,-410,-10084,0.078526,-0.007136,9.764670,9.764989,-0.045012,3,-7,-1,0.164795,-0.005859,0.190796
304263909,12878,-422,-10112,0.076132,-0.014321,9.747906,9.748214,-0.061787,4,-7,-4,0.225830,-0.005859,0.007690
304273636,12849,-375,-10140,0.058768,0.013820,9.731140,9.731328,-0.078672,-1,-7,-2,-0.079346,-0.005859,0.129761
304283439,12904,-392,-10094,0.091699,0.003642,9.758683,9.759114,-0.050886,1,-8,-5,0.042725,-0.066895,-0.053345
304293165,12879,-448,-10127,0.076730,-0.029889,9.738924,9.739272,-0.070728,2,-10,-1,0.103760,-0.188965,0.190796
304302968,12915,-410,-10121,0.098286,-0.007136,9.742517,9.743015,-0.066985,0,-5,-4,-0.018311,0.116211,0.007690
304312695,12877,-380,-10092,0.075533,0.010827,9.759880,9.760179,-0.049822,1,-8,-2,0.042725,-0.066895,0.129761
304322323,12891,-422,-10111,0.083916,-0.014321,9.748505,9.748877,-0.061124,1,-5,-2,0.042725,0.116211,0.129761
304331963,12876,-402,-10131,0.074934,-0.002346,9.736528,9.736817,-0.073183,-2,-6,-5,-0.140381,0.055176,-0.053345
